Time,longitude,latitude
25412,116.29356,39.94472
25413,116.41793,39.94686
25414,116.37415,39.92211
25415,116.352,39.90587
25416,116.35305,39.84265
25417,116.42625,39.94793
25418,116.25844,39.86315
25419,116.37269,39.7795
25420,116.37255,39.94893
25421,116.55956,40.11732
25422,116.38618,39.90602
25423,116.31464,39.895
25424,116.34951,39.9555
25425,116.33294,39.96869
25426,116.31287,39.89564
25427,116.43808,39.92207
25428,116.31668,39.89906
25429,116.36474,39.90594
25430,116.40176,39.94781
25431,116.17933,39.92665
25432,116.38893,39.89878
25433,116.41461,39.87791
25434,116.44408,39.926
25435,116.38368,39.92091
25436,116.40981,39.90664
25437,116.47164,39.90323
25438,116.40736,39.84637
25439,116.30499,39.9202
25440,116.31702,39.7423
25441,116.35047,39.90016
25442,116.31487,39.7621
25443,116.61291,39.99447
25444,116.41263,39.92276
25445,116.48382,39.9192
25446,116.4613,40.00536
25447,116.58291,40.05046
25448,116.26832,39.90632
25449,116.38256,39.98678
25450,116.40172,39.948
25451,116.47565,40.07266
25452,116.30415,39.88597
25453,116.33631,39.90087
25454,116.38465,39.88855
25455,116.21136,39.8438
25456,116.30855,39.88514
25457,116.4022,39.85298
25458,116.20232,39.81872
25459,116.27741,39.89453
25460,116.36347,39.80933
25461,116.47522,39.90407
25462,116.31088,39.85679
25463,116.36972,39.98054
25464,116.28493,39.93107
25465,116.33967,39.83713
25466,116.40317,39.85583
25467,116.38524,39.90604
25468,116.31856,39.84867
25469,116.32142,39.87496
25470,116.41721,39.98739
25471,116.4098,39.90618
25472,116.4073,40.06114
25473,116.28212,39.94138
25474,116.30589,39.88387
25475,116.41566,39.86595
25476,116.35384,39.87255
25477,116.44087,39.83887
25478,116.30241,39.96142
25479,116.65036,39.89494
25480,116.3161,39.8958
25481,116.34336,39.93832
25482,116.51174,40.01371
25483,116.48337,39.90953
25484,116.40849,40.00527
25485,116.34611,39.98505
25486,116.46682,40.00796
25487,116.40811,39.8514
25488,116.36437,39.96283
25489,116.48372,39.93493
25490,116.29366,39.93925
25491,116.46403,39.90982
25492,116.47202,39.97139
25493,116.36848,40.0643
25494,116.23874,39.94659
25495,116.34998,39.94317
25496,116.36587,39.99757
25497,116.41797,39.97589
25498,116.57863,40.0461
25499,116.35055,39.95082
25500,116.41167,39.99747
25501,116.34932,39.93228
25502,116.36841,39.8987
25503,116.43302,39.86655
25504,116.47564,39.92194
25505,116.50808,39.996
25506,116.42844,39.89202
25507,116.3401,39.83387
25508,116.3629,39.99217
25509,116.19265,39.91317
25510,116.33945,39.93728
25511,116.4278,39.93022
25512,116.3221,39.8953
25513,116.48375,39.91345
25514,116.27777,39.84702
25515,116.27059,40.02617
25516,116.32824,39.88333
25517,116.4872,39.91456
25518,116.4252,39.94844
25519,116.58274,40.07935
25520,116.47487,39.91418
25521,116.4588,39.8914
25522,116.44927,39.93272
25523,116.63191,39.9259
25524,116.49186,40.0005
25525,116.40664,39.91457
25526,116.41854,39.97386
25527,116.40757,39.87173
25528,116.44321,39.95864
25529,116.48404,39.95775
25530,116.28254,39.94574
25531,116.31881,40.0344
25532,116.5775,40.0455
25533,116.4361,39.88326
25534,116.46991,39.90718
25535,116.4728,39.9796
25536,116.30968,39.88553
25537,116.42749,39.94189
25538,116.49322,39.97698
25539,116.35328,40.08268
25540,116.44454,39.82488
25541,116.49047,40.00343
25542,116.30713,39.93999
25543,116.38823,39.98629
25544,116.31906,39.96558
25545,116.56526,40.07026
25546,116.3529,39.90689
25547,116.31526,39.90237
25548,116.37397,39.95878
25549,116.32925,39.90339
25550,116.41578,39.8822
25551,116.45575,39.89689
25552,116.30452,39.88368
25553,116.41508,39.87255
25554,116.46604,39.88294
25555,116.35866,39.84072
25556,116.4631,39.907
25557,116.43233,39.88324
25558,116.30018,39.90595
25559,116.40164,39.94827
25560,116.28815,39.8497
25561,116.31135,39.87832
25562,116.3773,39.8555
25563,116.45371,39.96127
25564,116.45496,39.88694
25565,116.39382,39.864
25566,116.33842,39.92159
25567,116.30858,39.86722
25568,116.44575,39.90262
25569,116.48698,39.79476
25570,116.39268,39.8801
25571,116.51118,39.93361
25572,116.4142,39.86962
25573,116.43071,39.9396
25574,116.49237,40.01162
25575,116.44779,39.95691
25576,116.45547,39.92999
25577,116.44226,39.948
25578,116.49275,40.01018
25579,116.37751,39.85848
25580,116.38888,39.9866
25581,116.4498,39.86244
25582,116.45609,39.96348
25583,116.34897,39.95084
25584,116.30836,39.86716
25585,116.43644,39.90207
25586,116.37782,39.93187
25587,116.28788,39.85984
25588,116.2299,39.85035
25589,116.56429,40.07083
25590,116.368,39.88245
25591,116.33066,39.93682
25592,116.28904,39.87703
25593,116.47563,39.96162
25594,116.43345,39.87195
25595,116.30881,39.89557
25596,116.44071,39.83708
25597,116.4327,39.89229
25598,116.36013,40.03049
25599,116.58219,40.07908
25600,116.35789,40.0336
25601,116.26951,39.92748
25602,116.33719,40.08527
25603,116.40263,39.86251
25604,116.37056,39.95674
25605,116.28529,39.95685
25606,116.42601,39.96832
25607,116.34102,39.85583
25608,116.39083,39.96711
25609,116.29205,39.92281
25610,116.38093,39.88822
25611,116.33733,40.02173
25612,116.30816,39.92684
25613,116.47313,39.91439
25614,116.34192,39.88899
25615,116.48946,39.97028
25616,116.31046,39.88562
25617,116.41932,39.94553
25618,116.49085,39.97058
25619,116.24579,39.98577
25620,116.41132,39.9211
25621,116.4587,39.95736
25622,116.36164,39.89107
25623,116.55795,40.03092
25624,116.42372,39.92306
25625,116.20685,39.9445
25626,116.433,39.92337
25627,116.43848,39.88759
25628,116.4555,39.9423
25629,116.2979,39.90602
25630,116.40674,39.91417
25631,116.41448,39.88003
25632,116.408,39.85565
25633,116.15838,39.82424
25634,116.43762,39.90569
25635,116.40104,39.98626
25636,116.34612,39.93834
25637,116.48401,39.94788
25638,116.24918,39.88843
25639,116.20648,39.84317
25640,116.47171,39.89859
25641,116.27975,39.89564
25642,116.44183,39.82926
25643,116.27237,40.16736
25644,116.31785,40.00907
25645,116.3549,39.9311
25646,116.29636,40.16738
25647,116.34265,39.95678
25648,116.35736,39.89474
25649,116.35976,39.96616
25650,116.3183,39.96555
25651,116.32946,39.95274
25652,116.4188,39.96825
25653,116.35401,39.95095
25654,116.40168,39.95452
25655,116.28862,39.87418
25656,116.38507,39.92155
25657,116.31389,39.85316
25658,116.43802,39.89351
25659,116.35747,39.88522
25660,116.36902,39.85311
25661,116.30725,39.90587
25662,116.57165,39.90214
25663,116.40739,39.93891
25664,116.37293,39.86061
25665,116.45532,39.88762
25666,116.39432,39.86013
25667,116.74119,40.12666
25668,116.37104,39.99066
25669,116.33187,39.97476
25670,116.34367,39.8988
25671,116.26839,39.90463
25672,116.41156,39.98705
25673,116.6899,39.92254
25674,116.4549,39.9065
25675,116.40119,39.9741
25676,116.44074,39.94725
25677,116.57398,39.93917
25678,116.43532,39.90739
25679,116.45611,39.95527
25680,116.48687,39.93239
25681,116.47671,40.04914
25682,116.42781,39.93509
25683,116.30581,39.93998
25684,116.3468,39.99184
25685,116.31663,39.96586
25686,116.35809,39.92591
25687,116.47046,39.98732
25688,116.44569,39.93259
25689,116.50092,39.99926
25690,116.32346,39.88877
25691,116.63955,39.88002
25692,116.34054,39.85201
25693,116.37528,39.91096
25694,116.63256,39.90139
25695,116.66024,39.91773
25696,116.44246,39.92303
25697,116.4536,39.97636
25698,116.40124,39.85797
25699,116.5854,39.91528
25700,116.35527,39.95601
25701,116.42897,39.91096
25702,116.68527,39.89984
25703,116.42759,39.89211
25704,116.41811,39.97698
25705,116.285,39.92289
25706,116.41961,39.93298
25707,116.38117,39.8771
25708,116.46815,39.99832
25709,116.36722,39.86954
25710,116.4195,39.88275
25711,116.59031,39.91092
25712,116.54051,39.94069
25713,116.41269,39.8902
25714,116.35636,39.94428
25715,116.43823,39.93859
25716,116.2684,39.96519
25717,116.40067,39.93841
25718,116.36235,39.93101
25719,116.45529,39.93714
25720,116.2778,39.8454
25721,116.54435,39.73913
25722,116.38868,39.88489
25723,116.44848,39.82264
25724,116.38711,39.98308
25725,116.45553,39.89156
25726,116.32027,39.88582
25727,116.45851,39.93247
25728,116.54066,40.02504
25729,116.48106,39.92156
25730,116.47775,39.96077
25731,116.40236,39.93189
25732,116.47576,39.96626
25733,116.41216,40.02701
25734,116.35959,39.95657
25735,116.47212,39.9214
25736,116.36825,39.96637
25737,116.30693,39.89597
25738,116.46389,39.9434
25739,116.32717,40.07758
25740,116.30388,39.93045
25741,116.37707,39.85582
25742,116.29935,40.07413
25743,116.30473,39.9046
25744,116.36316,39.88778
25745,116.41606,39.9873
25746,116.35065,40.01786
25747,116.344,39.90572
25748,116.50346,39.89123
25749,116.54889,40.06418
25750,116.3365,39.91291
25751,116.40765,39.91347
25752,116.48573,39.89944
25753,116.44572,39.90695
25754,116.45797,40.01044
25755,116.34146,39.88831
25756,116.42058,39.90655
25757,116.35026,39.9209
25758,116.45204,39.95367
25759,116.39348,39.85573
25760,116.4322,39.89239
25761,116.23716,39.9256
25762,116.40579,39.89674
25763,116.19713,39.83821
25764,116.2785,39.95552
25765,116.21989,39.84519
25766,116.35362,39.88177
25767,116.34889,39.91252
25768,116.16532,39.83373
25769,116.40789,39.96089
25770,116.51722,39.95293
25771,116.43436,39.90671
25772,116.44633,39.75028
25773,116.46777,39.96747
25774,116.44479,39.82539
25775,116.4074,39.93789
25776,116.25865,39.92233
25777,116.43251,40.04978
25778,116.67102,40.02922
25779,116.30371,39.95225
25780,116.52569,39.97675
25781,116.47196,39.92198
25782,116.48317,39.96988
25783,116.47124,39.90679
25784,116.33801,40.05853
25785,116.3182,39.96597
25786,116.32142,40.04917
25787,116.42125,39.90427
25788,116.35573,39.95105
25789,116.45696,39.90696
25790,116.31893,39.89556
25791,116.45522,39.91574
25792,116.28192,39.90887
25793,116.43544,39.90204
25794,116.46753,39.92961
25795,116.45004,39.88083
25796,116.41332,39.88538
25797,116.52717,40.04012
25798,116.41694,39.90699
25799,116.5691,39.9005
25800,116.18853,39.88787
25801,116.42616,39.86942
25802,116.40247,39.93362
25803,116.61723,39.90517
25804,116.48484,39.88169
25805,116.26208,39.86943
25806,116.43792,39.89156
25807,116.41099,39.83648
25808,116.39333,39.92527
25809,116.31907,39.9745
25810,116.3527,39.93092
25811,116.29798,39.95688
25812,116.46928,40.02313
25813,116.3638,39.9673
25814,116.43319,39.96594
25815,116.30444,39.93933
25816,116.45062,39.98244
25817,116.29761,39.87997
25818,116.37524,39.99646
25819,116.37899,39.93177
25820,116.43033,39.90415
25821,116.58044,40.10125
25822,116.44567,39.95844
25823,116.49788,39.87474
25824,116.58229,40.06498
25825,116.45689,39.92199
25826,116.33984,39.83744
25827,116.42196,39.89244
25828,116.35294,39.83017
25829,116.52784,40.01894
25830,116.41086,39.80173
25831,116.47319,40.07965
25832,116.43788,39.80436
25833,116.31078,40.01593
25834,116.41769,39.98556
25835,116.31715,40.06103
25836,116.41908,39.9874
25837,116.38777,39.95022
25838,116.41255,40.03104
25839,116.41777,40.06071
25840,116.46008,39.98754
25841,116.29541,40.04393
25842,116.5508,39.80168
25843,116.41064,39.99376
25844,116.26867,39.96415
25845,116.45647,39.89449
25846,116.34935,39.9919
25847,116.49396,39.91479
25848,116.3504,39.91447
25849,116.27702,39.91838
25850,116.15866,39.91602
25851,116.31878,39.90427
25852,116.28062,39.90634
25853,116.29294,39.94473
25854,116.48404,39.96499
25855,116.41879,39.96176
25856,116.48412,39.97093
25857,116.58742,40.0774
25858,116.33974,39.80217
25859,116.41237,39.95504
25860,116.48069,39.85854
25861,116.58643,40.03533
25862,116.54331,39.91493
25863,116.4545,39.90313
25864,116.4444,39.93247
25865,116.33736,39.80618
25866,116.32061,39.87932
25867,116.30399,39.92144
25868,116.38136,39.97546
25869,116.26776,39.94451
25870,116.35309,40.02161
25871,116.26274,40.12062
25872,116.41898,39.96818
25873,116.30652,40.0355
25874,116.30396,39.91408
25875,116.39251,39.98674
25876,116.40224,39.8556
25877,116.47155,39.89059
25878,116.35042,39.94298
25879,116.45099,39.90696
25880,116.50363,39.90692
25881,116.46714,39.9296
25882,116.58301,40.07521
25883,116.45522,39.90691
25884,116.57335,39.95609
25885,116.37823,39.83289
25886,116.35129,39.86832
25887,116.57942,40.04786
25888,116.36513,39.85055
25889,116.38042,39.83898
25890,116.37811,39.85547
25891,116.41444,39.88295
25892,116.37386,39.84016
25893,116.41753,39.85453
25894,116.43332,39.95855
25895,116.57198,39.91661
25896,116.54762,40.02601
25897,116.40046,39.90958
25898,116.44585,39.99516
25899,116.42973,39.96455
25900,116.63022,39.93636
25901,116.59799,39.94713
25902,116.32942,39.92674
25903,116.34682,39.97348
25904,116.49708,39.91466
25905,116.41047,39.9431
25906,116.33194,39.90606
25907,116.3486,39.96467
25908,116.41286,39.93694
25909,116.30945,39.96366
25910,116.40778,40.07737
25911,116.33056,39.86904
25912,116.54267,39.91499
25913,116.34944,39.93315
25914,116.41858,39.96585
25915,116.38557,39.90001
25916,116.42765,39.9411
25917,116.455,39.88939
25918,116.38821,39.85479
25919,116.42774,39.93661
25920,116.4236,39.89356
25921,116.65164,39.90625
25922,116.48376,39.95221
25923,116.48425,39.89909
25924,116.37993,39.85554
25925,116.28513,39.83076
25926,116.22182,39.86296
25927,116.32354,39.8468
25928,116.41423,39.91419
25929,116.36823,39.89423
25930,116.24728,39.87916
25931,116.53243,40.12119
25932,116.5616,40.07468
25933,116.30382,39.93592
25934,116.37567,39.91013
25935,116.56144,40.12245
25936,116.45572,39.94233
25937,116.3329,40.07706
25938,116.58635,40.07725
25939,116.49266,40.09383
25940,116.3361,39.90261
25941,116.58296,40.07485
25942,116.56367,40.03356
25943,116.40737,40.08293
25944,116.30017,39.88766
25945,116.25562,39.95248
25946,116.35488,39.90592
25947,116.33981,39.96638
25948,116.29775,39.95224
25949,116.32909,39.97525
25950,116.30716,40.02486
25951,116.40207,39.95205
25952,116.29136,39.85641
25953,116.31575,39.90627
25954,116.39544,39.81947
25955,116.34417,39.94279
25956,116.33091,39.86694
25957,116.44544,39.89202
25958,116.58606,40.07956
25959,116.34299,39.87197
25960,116.43044,39.9069
25961,116.46101,39.88317
25962,116.41896,39.95162
25963,116.43086,39.89648
25964,116.50645,39.90653
25965,116.40313,39.89594
25966,116.59014,39.90783
25967,116.53766,39.91492
25968,116.3544,39.93679
25969,116.58631,40.05378
25970,116.37789,39.88801
25971,116.48383,39.9182
25972,116.33947,39.89103
25973,116.30707,39.98421
25974,116.31039,39.88556
25975,116.69291,40.13165
25976,116.35953,39.91268
25977,116.37192,39.93142
25978,116.29986,40.04319
25979,116.26771,39.89545
25980,116.52108,40.03363
25981,116.36729,39.92414
25982,116.42,39.92732
25983,116.48084,40.00388
25984,116.32615,39.93729
25985,116.41278,39.9505
25986,116.46557,39.9987
25987,116.4658,39.96803
25988,116.45624,39.90412
25989,116.56517,40.0719
25990,116.30454,39.90917
25991,116.32857,39.96112
25992,116.41895,39.95777
25993,116.41552,39.98718
25994,116.28876,39.90615
25995,116.56883,40.06353
25996,116.28284,39.90629
25997,116.46107,39.95981
25998,116.4655,39.90692
25999,116.36024,39.94557
26000,116.32068,39.92218
26001,116.4733,39.97051
26002,116.47995,39.98594
26003,116.59454,40.11677
26004,116.49427,39.9147
26005,116.45567,39.9749
26006,116.65371,40.11606
26007,116.58065,40.07438
26008,116.37046,39.85217
26009,116.56445,40.07028
26010,116.34881,39.94123
26011,116.30655,39.90616
26012,116.25982,39.90631
26013,116.29424,39.96294
26014,116.38003,39.88838
26015,116.25426,39.91639
26016,116.42901,39.93243
26017,116.35017,39.9057
26018,116.40947,39.89584
26019,116.50215,39.99732
26020,116.50061,39.91464
26021,116.40102,39.89123
26022,116.67439,40.11451
26023,116.38049,39.8559
26024,116.40234,39.99751
26025,116.35377,39.84457
26026,116.31298,39.8829
26027,116.37411,39.8486
26028,116.39545,39.83527
26029,116.33932,39.83423
26030,116.39262,39.86919
26031,116.33948,39.84483
26032,116.37689,39.88814
26033,116.45298,39.89209
26034,116.3034,39.86639
26035,116.39669,39.80508
26036,116.42253,39.86457
26037,116.29286,39.95778
26038,116.35075,40.01771
26039,116.36372,39.90663
26040,116.19866,39.90616
26041,116.35367,39.90997
26042,116.33061,39.87396
26043,116.28819,39.8611
26044,116.45044,39.90279
26045,116.47258,39.93244
26046,116.25992,39.91829
26047,116.43728,39.89359
26048,116.30439,39.94366
26049,116.56315,40.12254
26050,116.33688,39.96609
26051,116.47904,39.96974
26052,116.66088,39.95922
26053,116.41304,39.88713
26054,116.39796,39.97556
26055,116.35464,39.9055
26056,116.33557,39.96604
26057,116.54581,40.06073
26058,116.45108,39.90706
26059,116.49594,39.91435
26060,116.31261,39.8546
26061,116.41663,39.93223
26062,116.40091,39.8428
26063,116.48706,39.89195
26064,116.42173,39.86023
26065,116.46086,39.91222
26066,116.3468,39.99303
26067,116.28483,39.85395
26068,116.45519,39.92101
26069,116.40596,39.84224
26070,116.44444,39.96486
26071,116.45891,40.02788
26072,116.42972,39.87995
26073,116.466,39.97387
26074,116.41157,39.96825
26075,116.38077,39.9996
26076,116.44825,39.95806
26077,116.4067,40.05152
26078,116.4193,39.94037
26079,116.56762,40.06078
26080,116.33556,39.97497
26081,116.39093,39.92191
26082,116.49413,39.95263
26083,116.44878,39.94702
26084,116.28889,39.90702
26085,116.34081,39.99963
26086,116.42762,39.93871
26087,116.33636,39.91694
26088,116.27592,39.92228
26089,116.33404,39.99206
26090,116.37406,39.96737
26091,116.1582,39.86934
26092,116.41386,39.86381
26093,116.29833,39.99271
26094,116.37049,39.96027
26095,116.17665,39.84022
26096,116.43112,39.96788
26097,116.35077,39.88809
26098,116.28888,39.87403
26099,116.37523,39.97534
26100,116.27246,39.84927
26101,116.2023,39.8186
26102,116.36873,40.01052
26103,116.40163,39.95895
26104,116.20314,39.83738
26105,116.3956,39.96869
26106,116.31368,39.89491
26107,116.44923,39.94709
26108,116.58155,40.07015
26109,116.42276,39.88984
26110,116.35934,39.98031
26111,116.46023,39.95826
26112,116.58202,40.0703
26113,116.45997,40.01019
26114,116.42574,39.91422
26115,116.50276,40.00789
26116,116.44928,39.97984
26117,116.27222,39.9651
26118,116.44833,39.95751
26119,116.44087,39.87043
26120,116.38069,39.88204
26121,116.48177,39.98765
26122,116.3685,39.79464
26123,116.30575,39.97457
26124,116.34896,39.95833
26125,116.34912,39.7613
26126,116.46131,40.0042
26127,116.44633,39.85966
26128,116.33801,39.98552
26129,116.29581,39.94173
26130,116.33803,39.98554
26131,116.35678,39.89821
26132,116.3153,40.05926
26133,116.56532,40.07029
26134,116.391,39.98706
26135,116.29265,39.94093
26136,116.34727,40.00376
26137,116.40322,39.95558
26138,116.35038,39.93893
26139,116.32238,39.87946
26140,116.30399,39.9269
26141,116.70301,40.06071
26142,116.3638,39.83091
26143,116.34152,39.88863
26144,116.32726,39.89586
26145,116.52388,39.86832
26146,116.3045,39.89458
26147,116.3198,39.95042
26148,116.33947,39.82278
26149,116.34307,39.93162
26150,116.33285,39.88675
